date,ageBetween20to34,ageBetween35to59,ageBetween5to19,ageGreaterThan60,ageUnder5,educationBachelorOrGreater,educationHighSchoolGraduate,geographyId,geographyName,households,incomeBelowPoverty,incomeBetween100to200,incomeBetween25to50,incomeBetween50to100,incomeGreater200,incomeLessThan25,landArea,medianIncome,myAreaIndicator,population,raceAsian,raceBlack,raceHispanic,raceNativeAmerican,raceWhite
2013-06-01,0.1741,0.2987,0.1979,0.2553,0.074,0.1324,0.7609,40121,Pittsburg,23667,0.188,0.0751,0.3499,0.2764,0.0164,0.3431,1331.16573186,38503.9027,False,46414,0.0004,0.0213,0.0248,0.0984,0.855
2013-06-01,0.1981,0.304,0.225,0.213,0.06,0.1762,0.8433,40131,Rogers,36187,0.098,0.1581,0.2875,0.3918,0.0244,0.1859,667.40734035,59703.7316,False,92015,0.0065,0.0042,0.0254,0.1078,0.8561
2013-06-01,0.1967,0.3029,0.212,0.2107,0.0777,0.2286,0.7852,40123,Pontotoc,17606,0.18,0.0934,0.3543,0.251,0.0192,0.3567,696.16859909,38935.1532,False,38366,0.0038,0.0157,0.0276,0.1606,0.7923
2013-06-01,0.2003,0.2995,0.2202,0.2079,0.072,0.1539,0.7901,40125,Pottawatomie,29861,0.185,0.0852,0.3667,0.2944,0.0102,0.3229,742.17809464,40449.0432,False,70575,0.002,0.0177,0.0247,0.1054,0.8502
2013-06-01,0.1812,0.2845,0.2027,0.2609,0.0708,0.1247,0.6936,40127,Pushmataha,6265,0.239,0.0343,0.3601,0.216,0.0019,0.4699,1382.87080692,28170.842,False,11502,0.0013,0.0019,0.0095,0.1371,0.8502
2013-06-01,0.1542,0.2142,0.2842,0.2613,0.0861,0.1562,0.7912,40129,Roger Mills,2081,0.132,0.1449,0.2987,0.2974,0.0507,0.2441,1103.84787391,51381.2114,False,3718,0.0039,0.0019,0.0211,0.0744,0.8986
2013-06-01,0.1758,0.2873,0.2123,0.256,0.0685,0.1687,0.7759,40137,Stephens,21417,0.155,0.1126,0.3434,0.3143,0.0146,0.2733,844.30389278,46819.6911,False,45729,0.0015,0.0095,0.0393,0.0202,0.9295
2013-06-01,0.1913,0.2707,0.2424,0.2257,0.07,0.121,0.7299,40133,Seminole,11795,0.241,0.0575,0.3784,0.2529,0.0083,0.3774,601.85523055,34160.2535,False,25512,0.0006,0.0267,0.0176,0.1557,0.7993
2013-06-01,0.1965,0.294,0.2316,0.2107,0.0672,0.1036,0.6963,40135,Sequoyah,18920,0.197,0.0519,0.3503,0.3125,0.0141,0.3448,676.0714869,41332.7279,False,43178,0.0016,0.0119,0.0209,0.1971,0.7686
2013-06-01,0.168,0.2009,0.3081,0.205,0.1179,0.1328,0.6459,40141,Tillman,3960,0.259,0.0547,0.4191,0.2345,0.0007,0.4172,815.47436449,33861.1129,False,7390,0.0,0.0982,0.1318,0.0218,0.7482
2013-06-01,0.1902,0.3192,0.2206,0.1887,0.0813,0.2703,0.8536,40143,Tulsa,281257,0.158,0.1333,0.3384,0.2898,0.0352,0.2646,529.70068141,52844.3976,False,620166,0.0169,0.0945,0.1124,0.038,0.7382
2013-06-01,0.1901,0.2977,0.2305,0.2163,0.0655,0.1662,0.8256,40145,Wagoner,31983,0.115,0.1584,0.3112,0.3652,0.0196,0.2011,552.12651984,56125.1237,False,78438,0.0104,0.0265,0.0371,0.0757,0.8503
2013-06-01,0.1843,0.2879,0.2062,0.2546,0.0671,0.2514,0.8436,40147,Washington,24545,0.137,0.1232,0.3388,0.3013,0.0315,0.2749,396.00996603,48217.7274,False,51804,0.0064,0.0106,0.0357,0.0691,0.8782
2013-06-01,0.1917,0.2429,0.2729,0.2138,0.0786,0.1503,0.7996,40149,Washita,5703,0.153,0.1076,0.342,0.3058,0.0134,0.2869,923.913366,44953.3949,False,11556,0.0001,0.0045,0.0507,0.0053,0.9395
2013-06-01,0.2041,0.2907,0.2262,0.1778,0.1013,0.153,0.7978,40153,Woodward,9578,0.151,0.118,0.3085,0.3439,0.0363,0.2407,1187.82340102,50385.5465,False,20788,0.0016,0.0177,0.0927,0.0139,0.8741
2012-12-01,0.2462,0.339,0.1718,0.2191,0.0239,0.2059,0.8132,40151,Woods,4467,0.162,0.1557,0.3001,0.3249,0.0305,0.2431,1237.9517975,49446.9239,False,7315,0.0031,0.0395,0.0122,0.0166,0.9286
2012-12-01,0.1658,0.2438,0.2069,0.345,0.0386,0.116,0.7911,40055,Greer,2763,0.219,0.036,0.4409,0.2373,0.0036,0.3725,603.7484548,36258.4144,False,6224,0.0,0.0741,0.0426,0.0167,0.8665
2012-12-01,0.193,0.1605,0.4038,0.1964,0.0463,0.1582,0.6979,40025,Cimarron,1540,0.177,0.035,0.474,0.24,0.0043,0.3241,1771.62476225,33433.8468,False,1958,0.0,0.0,0.1526,0.0023,0.8451
2012-12-01,0.2034,0.2876,0.2648,0.1867,0.0575,0.1576,0.7998,40073,Kingfisher,6586,0.119,0.1477,0.3408,0.3397,0.0215,0.2183,824.71171176,51945.2132,False,15170,0.0007,0.0031,0.096,0.0123,0.888
2012-12-01,0.1651,0.2206,0.3009,0.2406,0.0729,0.1956,0.8256,40059,Harper,1945,0.115,0.0689,0.4213,0.3387,0.0067,0.2394,1005.30179467,42173.7491,False,3673,0.0,0.0,0.0796,0.0005,0.9198
2012-12-01,0.2132,0.2889,0.2711,0.1601,0.0668,0.0986,0.6614,40001,Adair,9252,0.265,0.0309,0.3786,0.2261,0.0046,0.4317,549.86990812,29900.983,False,22935,0.0038,0.0003,0.0343,0.4903,0.4713
2012-12-01,0.1546,0.2255,0.2104,0.3765,0.0331,0.1573,0.8698,40003,Alfalfa,2782,0.176,0.069,0.3665,0.3395,0.0376,0.2523,807.22506279,44782.207,False,5487,0.0002,0.0477,0.027,0.0221,0.903
2012-12-01,0.1843,0.2947,0.2068,0.274,0.0403,0.113,0.6954,40005,Atoka,6481,0.227,0.0458,0.3931,0.2397,0.0128,0.4073,964.26513226,32620.7088,False,14255,0.0002,0.0315,0.0128,0.1036,0.852
2012-12-01,0.1842,0.2061,0.3361,0.2126,0.061,0.1811,0.7729,40007,Beaver,2705,0.116,0.1284,0.3095,0.357,0.0161,0.2327,1736.50692338,52788.9786,False,5435,0.0,0.0049,0.1406,0.0002,0.8543
2012-12-01,0.1769,0.2819,0.2362,0.2373,0.0677,0.1697,0.7622,40009,Beckham,10256,0.177,0.1153,0.327,0.3188,0.0181,0.2741,849.21582787,46665.5879,False,22424,0.0041,0.0312,0.0721,0.0126,0.88
2012-12-01,0.2034,0.311,0.2348,0.2114,0.0394,0.1364,0.7703,40011,Blaine,5334,0.199,0.0825,0.3454,0.3191,0.0228,0.3089,881.85580159,43716.2801,False,11771,0.0,0.02,0.1422,0.0773,0.7605
2012-12-01,0.2106,0.3116,0.2076,0.2205,0.0498,0.1925,0.7621,40013,Bryan,20594,0.171,0.0748,0.3745,0.2653,0.0143,0.3285,911.0999593,38494.6788,False,43834,0.0016,0.0101,0.0286,0.0936,0.866
2012-12-01,0.21,0.2748,0.2539,0.2102,0.0512,0.153,0.7634,40015,Caddo,13006,0.216,0.0751,0.3824,0.2775,0.0046,0.3431,1202.855982,39355.1415,False,29131,0.0008,0.0184,0.0563,0.272,0.6526
2012-12-01,0.1871,0.2831,0.2355,0.247,0.0473,0.1071,0.6696,40061,Haskell,6115,0.175,0.0822,0.3707,0.2536,0.0175,0.3786,602.44644375,36295.8271,False,12881,0.0022,0.0022,0.0082,0.1212,0.8662
2012-12-01,0.1917,0.3266,0.2305,0.1931,0.0581,0.2188,0.8831,40017,Canadian,48953,0.093,0.1776,0.2805,0.3961,0.0302,0.1631,838.10502221,63484.9536,False,122737,0.024,0.0182,0.0507,0.0314,0.8758
2012-12-01,0.1915,0.306,0.2332,0.2168,0.0525,0.1555,0.7791,40019,Carter,21713,0.184,0.0831,0.3729,0.2846,0.0148,0.3249,803.40477455,40862.5407,False,48046,0.0061,0.0526,0.0299,0.0617,0.8497
2012-12-01,0.2238,0.311,0.2155,0.2015,0.0482,0.2249,0.7643,40021,Cherokee,21790,0.22,0.0609,0.3594,0.2355,0.0063,0.4139,741.63949567,33695.4016,False,47856,0.0033,0.0067,0.046,0.3599,0.5841
2012-12-01,0.1918,0.2933,0.2329,0.2342,0.0478,0.0967,0.6915,40023,Choctaw,7486,0.255,0.0799,0.3534,0.192,0.0049,0.4417,771.68998808,29341.5617,False,14979,0.0,0.0955,0.0057,0.1353,0.7635
2012-12-01,0.2196,0.3508,0.1959,0.1888,0.0449,0.2837,0.8878,40027,Cleveland,109236,0.135,0.1615,0.31,0.3428,0.0257,0.2117,512.70144913,57114.1745,False,268016,0.0302,0.0339,0.055,0.029,0.8518
2012-12-01,0.1947,0.2931,0.2623,0.2131,0.0367,0.1238,0.6904,40029,Coal,2810,0.217,0.0449,0.3901,0.2428,0.0017,0.3963,505.89834546,33420.7605,False,5839,0.0,0.0007,0.0068,0.1278,0.8647
2012-12-01,0.2303,0.3344,0.2182,0.1562,0.0609,0.1968,0.8557,40031,Comanche,51315,0.174,0.0945,0.3354,0.3349,0.0126,0.2894,1016.75517685,45430.9109,False,127537,0.0117,0.1594,0.0822,0.0389,0.7078
2012-12-01,0.1876,0.2723,0.2689,0.2344,0.0368,0.1461,0.7709,40033,Cotton,2986,0.156,0.0972,0.3674,0.3008,0.0081,0.2919,597.99337668,45174.0958,False,5952,0.0015,0.0079,0.0092,0.0542,0.9273
2012-12-01,0.2066,0.2948,0.2086,0.2518,0.0382,0.1028,0.7769,40035,Craig,6930,0.159,0.0753,0.4297,0.2758,0.0075,0.2595,718.94927745,42404.7208,False,14940,0.0039,0.0206,0.0097,0.1698,0.796
2012-12-01,0.1975,0.3154,0.2237,0.2156,0.0477,0.1178,0.7754,40037,Creek,30291,0.156,0.0962,0.3617,0.3104,0.0147,0.2861,918.45085337,43782.9038,False,70513,0.0005,0.0102,0.0137,0.0688,0.9068
2012-12-01,0.2573,0.3054,0.2253,0.1574,0.0546,0.2322,0.8138,40039,Custer,12809,0.175,0.1014,0.3327,0.3211,0.0175,0.2951,938.37884588,45622.769,False,27727,0.0038,0.0219,0.1028,0.0411,0.8304
2012-12-01,0.1932,0.234,0.2908,0.2261,0.0559,0.1206,0.6131,40057,Harmon,1562,0.269,0.0479,0.4163,0.2001,0.0162,0.3756,506.26823843,31265.4699,False,2775,0.0,0.0558,0.178,0.0007,0.7655
2012-12-01,0.1657,0.2793,0.2014,0.312,0.0416,0.1318,0.7544,40041,Delaware,25234,0.228,0.0725,0.3986,0.238,0.0205,0.3522,749.37293727,36183.0021,False,42441,0.0078,0.0006,0.0134,0.2103,0.7678
2012-12-01,0.1705,0.219,0.3032,0.2491,0.0583,0.1618,0.7919,40043,Dewey,2472,0.141,0.0724,0.4027,0.2674,0.0222,0.3071,957.39432102,41069.5392,False,4701,0.0021,0.0026,0.0186,0.0496,0.9271
2012-12-01,0.1438,0.1913,0.301,0.2991,0.0649,0.193,0.8089,40045,Ellis,2375,0.139,0.114,0.3542,0.2979,0.0152,0.2894,1179.26702029,45952.728,False,4137,0.0007,0.0014,0.0152,0.011,0.9715
2012-12-01,0.191,0.3129,0.2216,0.2125,0.0621,0.1931,0.8185,40047,Garfield,27550,0.157,0.1004,0.3932,0.2887,0.0146,0.2848,956.09792162,45911.3858,False,61335,0.0169,0.0148,0.0652,0.0074,0.8957
2012-12-01,0.1902,0.3018,0.2299,0.2272,0.0509,0.1219,0.733,40049,Garvin,13073,0.163,0.0805,0.395,0.2713,0.0153,0.3163,777.53366817,38760.3182,False,27571,0.0004,0.0135,0.0328,0.042,0.9114
2012-12-01,0.204,0.3263,0.2272,0.1925,0.0501,0.1429,0.8058,40051,Grady,23032,0.164,0.1299,0.3354,0.3125,0.0106,0.2679,1035.0360805,48916.3968,False,54021,0.0008,0.0157,0.022,0.0271,0.9345
2012-12-01,0.1964,0.257,0.2555,0.259,0.0321,0.1616,0.8614,40053,Grant,2431,0.128,0.0832,0.3938,0.3184,0.0127,0.2666,910.42265739,43277.6578,False,4318,0.0,0.0028,0.0071,0.0023,0.9878
2012-12-01,0.1794,0.2799,0.2122,0.2871,0.0414,0.0975,0.7159,40063,Hughes,6194,0.259,0.0741,0.3721,0.2346,0.0132,0.3921,784.67631671,34401.7454,False,13837,0.0001,0.0534,0.0135,0.1633,0.7697
2012-12-01,0.2162,0.3016,0.2617,0.1562,0.0642,0.1942,0.7961,40065,Jackson,11925,0.169,0.1189,0.3503,0.2933,0.0105,0.2874,740.62922522,44045.2792,False,25770,0.0036,0.0472,0.1468,0.0045,0.7978
2012-12-01,0.1823,0.2949,0.2322,0.2421,0.0484,0.1074,0.7025,40067,Jefferson,3377,0.216,0.06,0.4019,0.2327,0.0073,0.3665,754.90380534,33482.6272,False,6325,0.0002,0.0042,0.0337,0.0269,0.9351
2012-12-01,0.1848,0.2815,0.2405,0.2396,0.0537,0.1397,0.6987,40069,Johnston,5134,0.221,0.048,0.3836,0.2793,0.0097,0.3422,637.58427173,38072.5814,False,10972,0.0001,0.0116,0.0159,0.1356,0.8368
2012-12-01,0.2065,0.2934,0.2364,0.2055,0.0581,0.179,0.8038,40071,Kay,21799,0.175,0.0867,0.3634,0.2882,0.0136,0.3307,871.17871316,41838.7859,False,46132,0.0006,0.01,0.0362,0.0798,0.8734
2012-12-01,0.1916,0.2586,0.2651,0.2492,0.0356,0.1532,0.7725,40075,Kiowa,5172,0.237,0.0747,0.3525,0.2483,0.0084,0.4073,960.53115496,34857.6794,False,9120,0.0002,0.0302,0.0312,0.0409,0.8975
2012-12-01,0.1973,0.2937,0.2273,0.2452,0.0365,0.1185,0.7341,40077,Latimer,5064,0.178,0.0793,0.3487,0.3043,0.0161,0.3029,709.89396837,43897.2091,False,11219,0.0015,0.0043,0.0074,0.1888,0.798
2012-12-01,0.1946,0.3058,0.2246,0.2223,0.0526,0.1183,0.7061,40079,Le Flore,21850,0.223,0.0716,0.3716,0.2701,0.0067,0.3486,1551.77982949,36821.611,False,50711,0.0007,0.0165,0.0509,0.0901,0.8419
2012-12-01,0.2056,0.3103,0.229,0.208,0.047,0.1122,0.7787,40081,Lincoln,15298,0.142,0.0994,0.3553,0.3033,0.016,0.2832,899.52566301,42212.3655,False,34638,0.0,0.0044,0.0053,0.032,0.9582
2012-12-01,0.1972,0.3165,0.2187,0.2204,0.0472,0.215,0.8227,40083,Logan,18144,0.143,0.1572,0.3138,0.298,0.0284,0.2778,697.05673297,52538.6888,False,43812,0.0006,0.0774,0.0315,0.016,0.8746
2012-12-01,0.1796,0.2838,0.2209,0.262,0.0537,0.1082,0.7339,40085,Love,4660,0.156,0.1059,0.3724,0.3046,0.0152,0.2614,520.86511404,44517.3642,False,9529,0.0,0.0073,0.0888,0.0277,0.8763
2012-12-01,0.195,0.3198,0.2313,0.1977,0.0562,0.1617,0.8006,40087,McClain,15041,0.113,0.1621,0.3185,0.3471,0.0142,0.2229,550.31161801,55065.6797,False,36270,0.0006,0.0012,0.0452,0.036,0.9169
2012-12-01,0.2337,0.2696,0.3111,0.1056,0.0799,0.1699,0.6845,40139,Texas,8524,0.121,0.1063,0.3734,0.3202,0.0162,0.242,1921.20064941,46053.7547,False,20606,0.0074,0.0113,0.2964,0.0034,0.6815
2012-12-01,0.2052,0.3007,0.2438,0.2001,0.0502,0.1097,0.6958,40089,McCurtain,15711,0.239,0.0844,0.3215,0.2393,0.0097,0.4213,1815.93669723,34384.1221,False,32757,0.0009,0.0771,0.0243,0.1294,0.7685
2012-12-01,0.1658,0.2598,0.1868,0.3529,0.0346,0.1314,0.7185,40091,McIntosh,13498,0.2,0.0533,0.4033,0.2135,0.0015,0.404,673.91009016,29800.4422,False,20293,0.0004,0.0209,0.0026,0.1623,0.8138
2012-12-01,0.1841,0.2715,0.2525,0.2449,0.047,0.1376,0.773,40093,Major,3654,0.124,0.1097,0.3502,0.3192,0.0198,0.2699,889.29704192,46546.8147,False,7421,0.0018,0.0011,0.0483,0.0072,0.9415
2012-12-01,0.1594,0.2776,0.2148,0.2898,0.0585,0.1166,0.6962,40095,Marshall,10446,0.179,0.078,0.3853,0.3346,0.0072,0.2713,418.17284279,44063.2577,False,16426,0.0,0.0069,0.1171,0.0625,0.8135
2012-12-01,0.1909,0.3006,0.2287,0.2277,0.0522,0.1216,0.7604,40097,Mayes,19683,0.181,0.0922,0.3479,0.3219,0.0041,0.3046,636.87326978,42988.9343,False,41802,0.0005,0.001,0.0106,0.1965,0.7914
2012-12-01,0.1874,0.2962,0.2178,0.2543,0.0443,0.149,0.7442,40099,Murray,6847,0.151,0.0758,0.4057,0.3069,0.006,0.2862,411.36538792,41106.5484,False,13598,0.0004,0.0054,0.0233,0.0787,0.8922
2012-12-01,0.1971,0.2972,0.2317,0.2241,0.0498,0.1517,0.7516,40101,Muskogee,31334,0.206,0.0656,0.3768,0.2746,0.0125,0.3587,776.82471109,38319.7679,False,70984,0.0013,0.1078,0.0353,0.1513,0.7043
2012-12-01,0.1954,0.3122,0.2517,0.1955,0.0452,0.1599,0.8207,40103,Noble,5387,0.143,0.0807,0.3597,0.3221,0.0037,0.2927,683.10878766,43333.0304,False,11503,0.0,0.005,0.0044,0.0758,0.9149
2012-12-01,0.1939,0.2876,0.226,0.2574,0.0352,0.0978,0.7735,40105,Nowata,4872,0.156,0.0658,0.3785,0.3333,0.0092,0.2987,552.98440502,42063.5493,False,10420,0.0,0.0118,0.0075,0.1623,0.8185
2012-12-01,0.1978,0.282,0.2301,0.2487,0.0414,0.0961,0.6965,40107,Okfuskee,5267,0.273,0.035,0.4121,0.2567,0.0039,0.3699,596.98317202,34264.6017,False,12122,0.0009,0.0668,0.0122,0.1927,0.7275
2012-12-01,0.2044,0.332,0.213,0.1884,0.0622,0.2698,0.8353,40109,Oklahoma,329839,0.176,0.1235,0.3512,0.2753,0.0326,0.2858,646.4088805,50155.6273,False,736708,0.0194,0.1467,0.1335,0.016,0.6844
2012-12-01,0.2032,0.2946,0.231,0.225,0.0461,0.117,0.7498,40111,Okmulgee,17902,0.214,0.0756,0.3654,0.2888,0.0065,0.3419,661.44594436,40097.8902,False,39863,0.0005,0.0717,0.0126,0.1433,0.7719
2012-12-01,0.1776,0.2998,0.213,0.2613,0.0482,0.1684,0.7756,40137,Stephens,21251,0.155,0.1123,0.3439,0.3146,0.0146,0.2728,844.30389278,46497.1628,False,45572,0.0015,0.0104,0.0356,0.0215,0.931
2012-12-01,0.1774,0.2929,0.2263,0.2652,0.0382,0.1506,0.8149,40113,Osage,21318,0.165,0.1208,0.3523,0.2877,0.0119,0.2842,2224.62892676,43814.2429,False,47848,0.0003,0.1254,0.0119,0.1284,0.7341
2012-12-01,0.1993,0.2907,0.2313,0.23,0.0488,0.1261,0.7703,40115,Ottawa,13969,0.205,0.0598,0.4148,0.2437,0.0083,0.3623,447.07318149,36167.6784,False,31599,0.0064,0.0045,0.0249,0.1562,0.808
2012-12-01,0.1851,0.3079,0.2351,0.2295,0.0424,0.1225,0.7949,40117,Pawnee,7672,0.165,0.0611,0.384,0.3218,0.0133,0.3181,562.73331046,42166.1095,False,16463,0.0001,0.0018,0.0062,0.09,0.902
2012-12-01,0.2711,0.3572,0.164,0.1748,0.0329,0.3866,0.8812,40119,Payne,34477,0.217,0.0999,0.3248,0.2587,0.0155,0.377,638.41618883,38708.5702,False,79334,0.0268,0.0265,0.0227,0.0244,0.8996
2012-12-01,0.18,0.3145,0.1955,0.2672,0.0427,0.1318,0.7602,40121,Pittsburg,23243,0.188,0.075,0.3497,0.2765,0.0165,0.3431,1331.16573186,38355.1757,False,46167,0.0005,0.0198,0.0195,0.0981,0.8621
2012-12-01,0.2066,0.314,0.2114,0.2192,0.0488,0.2279,0.785,40123,Pontotoc,17250,0.18,0.0934,0.3541,0.251,0.0191,0.3568,696.16859909,38733.732,False,38110,0.0029,0.0144,0.0193,0.1529,0.8104
2012-12-01,0.206,0.3107,0.221,0.2138,0.0484,0.1532,0.7895,40125,Pottawatomie,29632,0.185,0.085,0.3666,0.2947,0.0102,0.323,742.17809464,40342.7128,False,70281,0.0016,0.0174,0.0193,0.105,0.8568
2012-12-01,0.187,0.2956,0.2003,0.2741,0.0429,0.1244,0.694,40127,Pushmataha,6218,0.239,0.0343,0.3607,0.2153,0.0019,0.4699,1382.87080692,28204.964,False,11503,0.0012,0.002,0.0067,0.1299,0.8602
2012-12-01,0.1508,0.2228,0.2951,0.2645,0.0668,0.1559,0.7905,40129,Roger Mills,2042,0.132,0.1452,0.2967,0.2989,0.0505,0.2446,1103.84787391,50566.3134,False,3612,0.0022,0.0022,0.0191,0.0673,0.9091
2012-12-01,0.1974,0.3136,0.2283,0.2123,0.0483,0.1761,0.8428,40131,Rogers,36167,0.098,0.1581,0.2875,0.3915,0.0246,0.1861,667.40734035,59460.831,False,90637,0.0061,0.0041,0.0224,0.1081,0.8593
2012-12-01,0.1928,0.2778,0.2438,0.2342,0.0514,0.1219,0.7295,40133,Seminole,11825,0.241,0.0575,0.3779,0.2532,0.0083,0.3774,601.85523055,34091.1232,False,25526,0.0004,0.0288,0.0146,0.1577,0.7984
2012-12-01,0.1975,0.3034,0.2333,0.2155,0.0503,0.1041,0.6967,40135,Sequoyah,18942,0.197,0.052,0.3498,0.3132,0.0143,0.3438,676.0714869,41007.7822,False,42943,0.0013,0.0105,0.0172,0.1961,0.7749
2012-12-01,0.1701,0.2267,0.3082,0.242,0.053,0.134,0.6494,40141,Tillman,3984,0.259,0.0542,0.4198,0.235,0.0007,0.4165,815.47436449,33595.8022,False,7530,0.0,0.092,0.1012,0.0108,0.7961
2012-12-01,0.1968,0.3324,0.2193,0.1928,0.0587,0.2697,0.853,40143,Tulsa,276960,0.158,0.1333,0.3384,0.2898,0.0352,0.2646,529.70068141,52709.0286,False,615927,0.0161,0.0965,0.0995,0.0383,0.7496
2012-12-01,0.1915,0.3074,0.2342,0.2143,0.0525,0.166,0.8251,40145,Wagoner,31466,0.115,0.1582,0.3112,0.3652,0.0197,0.2012,552.12651984,55915.0013,False,76819,0.0094,0.0262,0.0327,0.0767,0.855
2012-12-01,0.1877,0.3004,0.2078,0.2596,0.0445,0.2516,0.8443,40147,Washington,24235,0.137,0.1232,0.3387,0.3013,0.0314,0.2749,396.00996603,48050.5412,False,51608,0.006,0.0103,0.0291,0.0686,0.886
2012-12-01,0.1905,0.2549,0.271,0.2204,0.0632,0.1514,0.7998,40149,Washita,5692,0.153,0.1072,0.3423,0.3059,0.0133,0.2871,923.913366,44510.9264,False,11539,0.0001,0.0047,0.0464,0.0065,0.9424
2012-12-01,0.2171,0.3092,0.2253,0.187,0.0614,0.1531,0.7982,40153,Woodward,9283,0.151,0.1176,0.3086,0.3435,0.0367,0.2406,1187.82340102,50033.8015,False,20559,0.0013,0.0175,0.0753,0.0154,0.8905
2012-06-01,0.2132,0.2889,0.2711,0.1601,0.0668,0.0986,0.6614,40001,Adair,9252,0.265,0.0309,0.3786,0.2261,0.0046,0.4317,549.86990812,29900.983,False,22935,0.0038,0.0003,0.0343,0.4903,0.4713
2012-06-01,0.1546,0.2255,0.2104,0.3765,0.0331,0.1573,0.8698,40003,Alfalfa,2782,0.176,0.069,0.3665,0.3395,0.0376,0.2523,807.22506279,44782.207,False,5487,0.0002,0.0477,0.027,0.0221,0.903
2012-06-01,0.1843,0.2947,0.2068,0.274,0.0403,0.113,0.6954,40005,Atoka,6481,0.227,0.0458,0.3931,0.2397,0.0128,0.4073,964.26513226,32620.7088,False,14255,0.0002,0.0315,0.0128,0.1036,0.852
2012-06-01,0.1842,0.2061,0.3361,0.2126,0.061,0.1811,0.7729,40007,Beaver,2705,0.116,0.1284,0.3095,0.357,0.0161,0.2327,1736.50692338,52788.9786,False,5435,0.0,0.0049,0.1406,0.0002,0.8543
2012-06-01,0.1769,0.2819,0.2362,0.2373,0.0677,0.1697,0.7622,40009,Beckham,10256,0.177,0.1153,0.327,0.3188,0.0181,0.2741,849.21582787,46665.5879,False,22424,0.0041,0.0312,0.0721,0.0126,0.88
2012-06-01,0.2034,0.311,0.2348,0.2114,0.0394,0.1364,0.7703,40011,Blaine,5334,0.199,0.0825,0.3454,0.3191,0.0228,0.3089,881.85580159,43716.2801,False,11771,0.0,0.02,0.1422,0.0773,0.7605
2012-06-01,0.2106,0.3116,0.2076,0.2205,0.0498,0.1925,0.7621,40013,Bryan,20594,0.171,0.0748,0.3745,0.2653,0.0143,0.3285,911.0999593,38494.6788,False,43834,0.0016,0.0101,0.0286,0.0936,0.866
2012-06-01,0.21,0.2748,0.2539,0.2102,0.0512,0.153,0.7634,40015,Caddo,13006,0.216,0.0751,0.3824,0.2775,0.0046,0.3431,1202.855982,39355.1415,False,29131,0.0008,0.0184,0.0563,0.272,0.6526
2012-06-01,0.1917,0.3266,0.2305,0.1931,0.0581,0.2188,0.8831,40017,Canadian,48953,0.093,0.1776,0.2805,0.3961,0.0302,0.1631,838.10502221,63484.9536,False,122737,0.024,0.0182,0.0507,0.0314,0.8758
2012-06-01,0.1915,0.306,0.2332,0.2168,0.0525,0.1555,0.7791,40019,Carter,21713,0.184,0.0831,0.3729,0.2846,0.0148,0.3249,803.40477455,40862.5407,False,48046,0.0061,0.0526,0.0299,0.0617,0.8497
2012-06-01,0.2238,0.311,0.2155,0.2015,0.0482,0.2249,0.7643,40021,Cherokee,21790,0.22,0.0609,0.3594,0.2355,0.0063,0.4139,741.63949567,33695.4016,False,47856,0.0033,0.0067,0.046,0.3599,0.5841
2012-06-01,0.1918,0.2933,0.2329,0.2342,0.0478,0.0967,0.6915,40023,Choctaw,7486,0.255,0.0799,0.3534,0.192,0.0049,0.4417,771.68998808,29341.5617,False,14979,0.0,0.0955,0.0057,0.1353,0.7635
2012-06-01,0.193,0.1605,0.4038,0.1964,0.0463,0.1582,0.6979,40025,Cimarron,1540,0.177,0.035,0.474,0.24,0.0043,0.3241,1771.62476225,33433.8468,False,1958,0.0,0.0,0.1526,0.0023,0.8451
2012-06-01,0.2196,0.3508,0.1959,0.1888,0.0449,0.2837,0.8878,40027,Cleveland,109236,0.135,0.1615,0.31,0.3428,0.0257,0.2117,512.70144913,57114.1745,False,268016,0.0302,0.0339,0.055,0.029,0.8518
2012-06-01,0.1947,0.2931,0.2623,0.2131,0.0367,0.1238,0.6904,40029,Coal,2810,0.217,0.0449,0.3901,0.2428,0.0017,0.3963,505.89834546,33420.7605,False,5839,0.0,0.0007,0.0068,0.1278,0.8647
2012-06-01,0.2303,0.3344,0.2182,0.1562,0.0609,0.1968,0.8557,40031,Comanche,51315,0.174,0.0945,0.3354,0.3349,0.0126,0.2894,1016.75517685,45430.9109,False,127537,0.0117,0.1594,0.0822,0.0389,0.7078
2012-06-01,0.1876,0.2723,0.2689,0.2344,0.0368,0.1461,0.7709,40033,Cotton,2986,0.156,0.0972,0.3674,0.3008,0.0081,0.2919,597.99337668,45174.0958,False,5952,0.0015,0.0079,0.0092,0.0542,0.9273
2012-06-01,0.2066,0.2948,0.2086,0.2518,0.0382,0.1028,0.7769,40035,Craig,6930,0.159,0.0753,0.4297,0.2758,0.0075,0.2595,718.94927745,42404.7208,False,14940,0.0039,0.0206,0.0097,0.1698,0.796
2012-06-01,0.1975,0.3154,0.2237,0.2156,0.0477,0.1178,0.7754,40037,Creek,30291,0.156,0.0962,0.3617,0.3104,0.0147,0.2861,918.45085337,43782.9038,False,70513,0.0005,0.0102,0.0137,0.0688,0.9068
2012-06-01,0.2573,0.3054,0.2253,0.1574,0.0546,0.2322,0.8138,40039,Custer,12809,0.175,0.1014,0.3327,0.3211,0.0175,0.2951,938.37884588,45622.769,False,27727,0.0038,0.0219,0.1028,0.0411,0.8304
